,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,isUSMarketOpen,lastTradeTime,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,previousVolume,primaryExchange,symbol,volume,week52High,week52Low,ytdChange
271,22028490,close,0.26,0.04214,6.43,1572638640096,PG&E Corp.,6.41,1572639000002,-0.08,-0.01244,6.35,1572652769215,6.75,,,,,,,,,,False,1572638399996,6.43,Close,"November 1, 2019",1572638640096,25452699,6.24,3402910320,6.45,1572615181340,-0.38,6.17,18751792,New York Stock Exchange,PCG,25452699,49.42,3.55,-0.6876920000000001
272,569840,close,3.47,0.0164,215.09,1572638663414,Waters Corp.,215.09,1572639000001,0,0,215.09,1572647400001,218,,,,,,,,,,False,1572638399974,215.09,Close,"November 1, 2019",1572638663414,492689,213.295,14359279346,213.84,1572615182773,26.31,211.62,525027,New York Stock Exchange,WAT,492689,255.21,173.41,0.189128
273,1328244,close,1.69,0.01814,94.86,1572638520487,"CarMax, Inc.",94.86,1572639000002,0,0,94.86,1572647400003,94.96,,,,,,,,,,False,1572638398062,94.86,Close,"November 1, 2019",1572638520487,839816,93.15,15597829800,93.79,1572615000452,18.08,93.17,990577,New York Stock Exchange,KMX,839816,96.36,55.24,0.524572
274,12822457,close,1.75,0.05353,34.44,1572638489794,Schlumberger NV,34.4,1572639000002,0,0,34.44,1572647400003,34.525,,,,,,,,,,False,1572638399928,34.44,Close,"November 1, 2019",1572638489794,11070697,32.97,47678391600,33.05,1572615000503,-4.8,32.69,10079236,New York Stock Exchange,SLB,11070697,52.94,30.65,-0.020663999999999995
275,1141134,close,-0.31,-0.00581,53.03,1572638400583,Alliant Energy Corp.,53.03,1572640236025,0,0,53.03,1572640236025,53.5,,,,,,,,,,False,1572638400258,53.03,Close,"November 1, 2019",1572638400583,1394496,52.88,12595738630,53.35,1572615000104,24.52,53.34,1682145,NASDAQ,LNT,1394496,54.59,40.68,0.28289000000000003
276,2004333,close,0.6,0.01497,40.69,1572638537390,"NRG Energy, Inc.",40.595,1572639000003,0,0,40.69,1572647400008,40.82,,,,,,,,,,False,1572638400722,40.69,Close,"November 1, 2019",1572638537390,2127039,40.26,10294081720,40.3,1572615000503,22.35,40.089999999999996,1891977,New York Stock Exchange,NRG,2127039,43.66,32.63,0.08266899999999999
277,186976,close,-7.36,-0.06229,110.79,1572638520433,"AptarGroup, Inc.",112.53,1572639000003,-0.09,-0.00081,110.7,1572649649465,115.56,,,,,,,,,,False,1572638400653,110.79,Close,"November 1, 2019",1572638520433,584421,109.54,7095124548,113.67,1572615279740,29.95,118.15,316017,New York Stock Exchange,ATR,584421,126.19,88.26,0.16621000000000002
278,4228077,close,1.84,0.02655,71.15,1572638456049,"EOG Resources, Inc.",71.15,1572639000004,0,0,71.15,1572647400007,71.38,,,,,,,,,,False,1572638456044,71.15,Close,"November 1, 2019",1572638456049,3032023,69.64,41292400550,70.06,1572615000470,11.52,69.31,5272197,New York Stock Exchange,EOG,3032023,110.2,64.33,-0.18821700000000002
279,22034006,close,0.55,0.01065,52.18,1572638595758,Wells Fargo & Co.,52.18,1572639000001,0.09,0.00172,52.27,1572651078257,52.285,,,,,,,,,,False,1572638399828,52.18,Close,"November 1, 2019",1572638595758,16359047,51.91,222761638000,52.18,1572615300199,11.19,51.63,18814737,New York Stock Exchange,WFC,16359047,55.04,43.02,0.122282
280,499205,close,7.32,0.01279,579.64,1572638520427,The Sherwin-Williams Co.,579.64,1572639000003,0,0,579.64,1572647400001,580.41,,,,,,,,,,False,1572638399828,579.64,Close,"November 1, 2019",1572638520427,489794,573.01,53505988760,575.86,1572615000536,38.22,572.32,790293,New York Stock Exchange,SHW,489794,589,365.2,0.49059600000000003
281,3410053,close,0.2,0.0092,21.95,1572638460570,"Interpublic Group of Cos., Inc.",21.95,1572639000004,0,0,21.95,1572647400003,22.08,,,,,,,,,,False,1572638399939,21.95,Close,"November 1, 2019",1572638460570,2430949,21.76,8510717400,21.86,1572615000441,12.93,21.75,2653244,New York Stock Exchange,IPG,2430949,24.68,19.56,0.093686
282,645760,close,4.17,0.04191,103.66,1572638400636,"Neurocrine Biosciences, Inc.",103.66,1572638400548,0.16,0.00154,103.82,1572648680467,103.92,,,,,,,,,,False,1572638400548,103.66,Close,"November 1, 2019",1572638400636,910303,99.45,9493079140,99.79,1572615000365,518.04,99.49,1025891,NASDAQ,NBIX,910303,116.25,64.72,0.520866
283,488275,close,0.86,0.01903,46.06,1572638520474,"Graco, Inc.",46.06,1572639000003,0,0,46.06,1572647400008,46.17,,,,,,,,,,False,1572638399995,46.06,Close,"November 1, 2019",1572638520474,612136,45.53,7681886800,45.67,1572615000443,23.02,45.2,525603,New York Stock Exchange,GGG,612136,53.91,38.59,0.127307
284,1305337,close,0.16,0.00819,19.69,1572638400617,Alkermes Plc,19.69,1572638400431,0,0,19.69,1572644791727,20.02,,,,,,,,,,False,1572638400431,19.69,Close,"November 1, 2019",1572638400617,1365877,19.42,3101608180,19.59,1572615000654,-15.35,19.53,983254,NASDAQ,ALKS,1365877,40.64,17.11,-0.31541
285,1979519,close,2.18,0.01238,178.29,1572638442284,Allergan Plc,178.28,1572639000001,0,0,178.29,1572647400000,179.52,,,,,,,,,,False,1572638442280,178.29,Close,"November 1, 2019",1572638442284,3168770,175.91,58496414130,177,1572615000352,-6.97,176.11,1170908,New York Stock Exchange,AGN,3168770,179.52,114.27,0.32448
286,133774,close,5.5,0.03133,181.07,1572638400621,"Littelfuse, Inc.",181.07,1572638400475,0,0,181.07,1572645923509,182.36,,,,,,,,,,False,1572638400475,181.07,Close,"November 1, 2019",1572638400621,194149,175.8,4410503060,177.02,1572615000895,30.04,175.57,241395,NASDAQ,LFUS,194149,206,149.8,0.095446
287,4987465,close,0.39,0.02319,17.21,1572638585154,Invesco Ltd.,17.21,1572639000003,0,0,17.21,1572647400002,17.26,,,,,,,,,,False,1572638399936,17.21,Close,"November 1, 2019",1572638585154,3429666,16.93,15623031480,17,1572615000446,14.75,16.82,3760140,New York Stock Exchange,IVZ,3429666,22.45,15.15,0.045161
288,2432206,close,0.12,0.00127,94.38,1572638639685,Duke Energy Corp.,94.38,1572639000007,-0.18,-0.00191,94.2,1572651982258,94.55,,,,,,,,,,False,1572638399828,94.38,Close,"November 1, 2019",1572638639685,2647172,93.78,68765362380,94.3,1572615000468,20.83,94.26,2454054,New York Stock Exchange,DUK,2647172,97.37,80.89,0.11555599999999999
289,2673301,close,0.39,0.00928,42.43,1572638410784,Archer-Daniels-Midland Co.,42.43,1572639000002,0,0,42.43,1572647400000,42.45,,,,,,,,,,False,1572638410779,42.43,Close,"November 1, 2019",1572638410784,3513512,42.005,23632406820,42.27,1572615000418,20.05,42.04,5368525,New York Stock Exchange,ADM,3513512,49.19,36.45,0.045380000000000004
290,1364237,close,0.94,0.01604,59.54,1572638520424,"DaVita, Inc.",59.54,1572639000005,0,0,59.54,1572647400008,60.27,,,,,,,,,,False,1572638398067,59.54,Close,"November 1, 2019",1572638520424,1287172,58.78,9544262000,58.89,1572615000438,72.21,58.6,819942,New York Stock Exchange,DVA,1287172,79.11,43.4,0.167016
291,1694008,close,0.31,0.00166,186.58,1572638431694,"The Estée Lauder Companies, Inc.",186.58,1572639000008,-0.55,-0.00295,186.03,1572649713011,188.64,,,,,,,,,,False,1572638431690,186.58,Close,"November 1, 2019",1572638431694,1703796,183.63,67005339874,187.34,1572615000461,35.92,186.27,4411206,New York Stock Exchange,EL,1703796,207.5,121.47,0.415788
292,458198,close,1.25,0.0302,42.64,1572638400620,National Instruments Corp.,42.64,1572638400457,0,0,42.64,1572642000128,42.67,,,,,,,,,,False,1572638400457,42.64,Close,"November 1, 2019",1572638400620,554813,41.32,5623576400,41.5,1572615000756,35.17,41.39,555902,NASDAQ,NATI,554813,50.87,38.01,-0.029764999999999996
293,11357337,close,0.17,0.068,2.67,1572638847563,Antero Resources Corp.,2.67,1572639000000,0,0,2.67,1572647400009,2.76,,,,,,,,,,False,1572638399934,2.67,Close,"November 1, 2019",1572638847563,13450510,2.49,812400900,2.52,1572615000380,41.65,2.5,13791775,New York Stock Exchange,AR,13450510,17.28,2.38,-0.6584000000000001
294,3000336,close,2.88,0.0297,99.86,1572638498417,Valero Energy Corp.,99.86,1572639000001,0.01,0.0001,99.87,1572652430041,99.92,,,,,,,,,,False,1572638399928,99.86,Close,"November 1, 2019",1572638498417,2819424,97.5,41382283580,97.8,1572615000517,18,96.98,4396556,New York Stock Exchange,VLO,2819424,101.44,68.81,0.35129900000000003
295,3712824,close,1.97,0.02171,92.71,1572638400573,"Xilinx, Inc.",92.71,1572638400207,0.18,0.00194,92.89,1572652363385,93.44,,,,,,,,,,False,1572638400207,92.71,Close,"November 1, 2019",1572638400573,2889022,91.01,23313505570,91.48,1572615000953,24.62,90.74,4185950,NASDAQ,XLNX,2889022,141.6,79.22,0.08918300000000001
296,273596,close,-2.12,-0.0161,129.59,1572638559750,"The Hanover Insurance Group, Inc.",129.59,1572639000005,0,0,129.59,1572647400005,132.13,,,,,,,,,,False,1572638399934,129.59,Close,"November 1, 2019",1572638559750,291895,129.16,5104809280,132.13,1572615000347,16.77,131.71,405027,New York Stock Exchange,THG,291895,137.15,104.59,0.107156
297,717582,close,2.15,0.01853,118.19,1572638638445,Allegion Plc,118.19,1572639000010,0,0,118.19,1572647400010,118.54,,,,,,,,,,False,1572638399829,118.19,Close,"November 1, 2019",1572638638445,554800,117,10981860230,117.1,1572615000351,24.5,116.04,595289,New York Stock Exchange,ALLE,554800,118.54,74.83,0.47673
298,1630357,close,-1.16,-0.01659,68.78,1572638609706,"Church & Dwight Co., Inc.",68.78,1572639000006,0,0,68.78,1572647400003,70.75,,,,,,,,,,False,1572638399934,68.78,Close,"November 1, 2019",1572638609706,2534953,68.21,16995262880,69.85,1572615000411,27.59,69.94,3469060,New York Stock Exchange,CHD,2534953,80.99,59.64,0.050925000000000005
299,1187710,close,0.49,0.01239,40.05,1572638400617,"Avnet, Inc.",40.05,1572638400423,0,0,40.05,1572642000143,40.315,,,,,,,,,,False,1572638400423,40.05,Close,"November 1, 2019",1572638400617,945971,39.455,4043528100,39.93,1572615000493,32.09,39.56,1205739,NASDAQ,AVT,945971,49.03,33.55,0.10759
300,2296121,close,0.24,0.02824,8.74,1572638572559,"Owens-Illinois, Inc.",8.74,1572639000007,0,0,8.74,1572647400003,8.8,,,,,,,,,,False,1572638399523,8.74,Close,"November 1, 2019",1572638572559,2707035,8.38,1360214940,8.53,1572615075881,-3.09,8.5,4719193,New York Stock Exchange,OI,2707035,20.78,8.26,-0.47657600000000006
301,3237598,close,0.34,0.2,2.04,1572638400640,"Extraction Oil & Gas, Inc.",2.04,1572638400580,0,0,2.04,1572644812052,2.07,,,,,,,,,,False,1572638400580,2.04,Close,"November 1, 2019",1572638400640,3123396,1.72,280993680,1.72,1572615000949,4.31,1.7,2766784,NASDAQ,XOG,3123396,10.31,1.66,-0.335308
302,163447,close,3.21,0.02047,160.02,1572638400784,Nordson Corp.,160.02,1572638400784,0,0,160.02,1572644488032,160.3,,,,,,,,,,False,1572638400784,160.02,Close,"November 1, 2019",1572638400784,251161,157.553,9199549800,157.9,1572615000760,28.7,156.81,341156,NASDAQ,NDSN,251161,160.3,110.16,0.387345
303,8958621,close,,,,,Newfield Exploration Company,,,-0.72,-0.04218,16.35,1550101962183,,,,,,,,,,,False,,17.07,Previous close,"February 13, 2019",1550091669489,0,,3419684242,,,,,,New York Stock Exchange,NFX,0,31.46,12.45,0
304,5397996,close,2,0.02846,72.27,1572638400629,CSX Corp.,72.27,1572638400524,0,0,72.27,1572648981324,72.29,,,,,,,,,,False,1572638400524,72.27,Close,"November 1, 2019",1572638400629,4636756,70.5,56199825990,70.94,1572615000628,17.16,70.27,3865178,NASDAQ,CSX,4636756,80.73,58.47,0.195046
305,547991,close,-0.61,-0.01414,42.53,1572638587360,Macquarie Infrastructure Corp.,42.75,1572639000001,0,0,42.53,1572647400002,43.15,,,,,,,,,,False,1572638399960,42.53,Close,"November 1, 2019",1572638587360,1457136,42.305,3677233113,43.15,1572615000461,25.85,43.14,3195682,New York Stock Exchange,MIC,1457136,43.83,33.71,0.11938900000000001
306,1384995,close,0.67,0.01223,55.45,1572638400626,"Dentsply Sirona, Inc.",55.45,1572638400511,0,0,55.45,1572644473939,55.837,,,,,,,,,,False,1572638400511,55.45,Close,"November 1, 2019",1572638400626,854393,54.96,12430947350,54.96,1572615000724,114.95,54.78,971190,NASDAQ,XRAY,854393,59.4,34.58,0.475677
307,6681311,close,0.59,0.03732,16.4,1572638481188,"Parsley Energy, Inc.",16.4,1572639000003,0,0,16.4,1572647400002,16.48,,,,,,,,,,False,1572638399948,16.4,Close,"November 1, 2019",1572638481188,5278880,15.885,5195161578,16.01,1572615000396,17.64,15.81,6147615,New York Stock Exchange,PE,5278880,25.99,13.72,0.048417
308,1020369,close,-0.34,-0.00405,83.58,1572638400641,Incyte Corp.,83.58,1572638400588,0,0,83.58,1572644801348,85.11,,,,,,,,,,False,1572638400588,83.58,Close,"November 1, 2019",1572638400641,1153239,82.87,18002881260,84.14,1572615000773,44.3,83.92,1141606,NASDAQ,INCY,1153239,89.3,57,0.310928
309,3312934,close,0.31,0.0115,27.26,1572638400571,"Discovery, Inc.",27.251,1572639950395,-0.009,-0.00033,27.251,1572639950395,27.46,,,,,,,,,,False,1572638400387,27.26,Close,"November 1, 2019",1572638400571,3402256,26.94,14655548460,27.05,1572615000196,9.4,26.95,3646185,NASDAQ,DISCA,3402256,34.89,23.79,0.066862
310,1554337,close,0.47,0.01676,28.52,1572638400583,Gentex Corp.,28.52,1572638400257,0,0,28.52,1572642000174,28.575,,,,,,,,,,False,1572638400257,28.52,Close,"November 1, 2019",1572638400583,1407032,28.095,7266211520,28.27,1572615000166,17.08,28.05,1399669,NASDAQ,GNTX,1407032,28.91,19.24,0.419613
311,1362304,close,3.38,0.02,172.42,1572638400580,KLA Corp.,172.42,1572638400243,-0.22,-0.00128,172.2,1572650218584,173.14,,,,,,,,,,False,1572638400243,172.42,Close,"November 1, 2019",1572638400580,1460282,169.27,27322190460,170.13,1572615000436,23.95,169.04,2595772,NASDAQ,KLAC,1460282,175.32,80.65,0.916601
312,3873862,close,0.5,0.00463,108.53,1572638400577,Celgene Corp.,108.53,1572638400231,-0.03,-0.00028,108.5,1572644699083,109.07,,,,,,,,,,False,1572638400231,108.53,Close,"November 1, 2019",1572638400577,6907707,108.19,76919660730,108.35,1572615000228,13.01,108.03,5089851,NASDAQ,CELG,6907707,109.07,58.59,0.633231
313,1389418,close,-1.1,-0.01193,91.12,1572638702198,"Consolidated Edison, Inc.",91.105,1572639000005,0,0,91.12,1572647400008,92.41,,,,,,,,,,False,1572638399801,91.12,Close,"November 1, 2019",1572638702198,1568962,90.95,30264961280,92.24,1572615000452,21.53,92.22,2296772,New York Stock Exchange,ED,1568962,94.97,73.29,0.20074
314,984781,close,-0.83,-0.00948,86.68,1572638498848,"Republic Services, Inc.",86.68,1572639000001,0,0,86.68,1572647400009,87.88,,,,,,,,,,False,1572638399930,86.68,Close,"November 1, 2019",1572638498848,1244113,86.045,27802696680,87.65,1572615000453,26.68,87.51,1591531,New York Stock Exchange,RSG,1244113,90.61,68.94,0.202319
315,1401321,close,0.87,0.01048,83.89,1572638400647,"Paychex, Inc.",83.89,1572638400636,0,0,83.89,1572642911590,84.54,,,,,,,,,,False,1572638400636,83.89,Close,"November 1, 2019",1572638400647,978862,83.47,30027922160,84.16,1572615000162,28.57,83.02,1174369,NASDAQ,PAYX,978862,88.43,61.32,0.299707
316,5117440,close,0.12,0.01935,6.32,1572638532274,Kosmos Energy Ltd.,6.32,1572639000002,0,0,6.32,1572647400002,6.39,,,,,,,,,,False,1572638400047,6.32,Close,"November 1, 2019",1572638532274,10298761,6.25,2537220880,6.28,1572615000459,161.22,6.2,3075058,New York Stock Exchange,KOS,10298761,7.17,3.53,0.553331
317,1695995,close,2.11,0.01438,148.81,1572638602097,"The PNC Financial Services Group, Inc.",148.81,1572639000001,0,0,148.81,1572647400001,148.91,,,,,,,,,,False,1572638399929,148.81,Close,"November 1, 2019",1572638602097,1109094,147.31,65327590000,148.3,1572615000481,,146.7,1266893,New York Stock Exchange,PNC,1109094,149.39,108.45,0.266884
318,15948732,close,0.09,0.01449,6.3,1572638467918,Sprint Corp.,6.3,1572639000000,0.03,0.00476,6.33,1572652642850,6.33,,,,,,,,,,False,1572638399997,6.3,Close,"November 1, 2019",1572638467918,14314077,6.185,25785270000,6.22,1572615000435,-11.53,6.21,10221049,New York Stock Exchange,S,14314077,8.06,5.44,0.061002
319,588840,close,-1.95,-0.01026,188.07,1572638400748,"VeriSign, Inc.",188.07,1572638400748,0,0,188.07,1572644473898,191.746,,,,,,,,,,False,1572638400748,188.07,Close,"November 1, 2019",1572638400748,646463,187.4,22081110630,191.35,1572615000327,34.73,190.02,590803,NASDAQ,VRSN,646463,221.78,138.77,0.26254700000000003
320,855706,close,0.51,0.01302,39.68,1572638520486,Genpact Ltd.,39.68,1572639000008,0,0,39.68,1572647400009,39.84,,,,,,,,,,False,1572638399938,39.68,Close,"November 1, 2019",1572638520486,1053308,39.39,7559079680,39.39,1572615000363,26.22,39.17,1373576,New York Stock Exchange,G,1053308,44.55,25.48,0.49417
321,1111187,close,0.86,0.02149,40.87,1572638520492,AECOM,40.87,1572639000008,0,0,40.87,1572647400007,40.93,,,,,,,,,,False,1572638399938,40.87,Close,"November 1, 2019",1572638520492,1123315,40,6446302490,40,1572615000339,21.65,40.01,1263373,New York Stock Exchange,ACM,1123315,41.85,24.83,0.54199
322,1689577,close,0,0,,,"Tableau Software, Inc.",,,,,0,1564743653398,,,,,,,,,,,False,1564603197948,169.53,Close,"August 1, 2019",1564689600000,0,,14827535765,,,-101.36,169.53,1,New York Stock Exchange,DATA,0,177.59,94.81,0
323,1996703,close,0.35,0.00724,48.66,1572638400606,"Hologic, Inc.",48.66,1572638400367,0.09,0.00185,48.75,1572652201892,49.04,,,,,,,,,,False,1572638400367,48.66,Close,"November 1, 2019",1572638400606,2580539,48.4,13007109960,48.5,1572615000179,-427.59,48.31,2070596,NASDAQ,HOLX,2580539,52.19,37.48,0.273768
324,8810044,close,-0.19,-0.00456,41.51,1572638452399,Boston Scientific Corp.,41.09,1572639000005,0,0,41.51,1572647400004,42.42,,,,,,,,,,False,1572638452395,41.51,Close,"November 1, 2019",1572638452399,7269416,41.41,57822184700,42.05,1572615000441,52.51,41.7,5321689,New York Stock Exchange,BSX,7269416,43.84,31.56,0.20002499999999998
325,1899287,close,4.11,0.0309,137.11,1572638668743,McKesson Corp.,137.11,1572639000008,0,0,137.11,1572651895863,137.55,,,,,,,,,,False,1572638399954,137.11,Close,"November 1, 2019",1572638668743,2378725,133.805,24705576680,134.12,1572615321118,-39.3,133,2404540,New York Stock Exchange,MCK,2378725,153.3,106.11,0.243512
326,751445,close,-0.42,-0.00193,217.24,1572638493533,"AvalonBay Communities, Inc.",217.24,1572639000001,0,0,217.24,1572647400010,219.41,,,,,,,,,,False,1572638399944,217.24,Close,"November 1, 2019",1572638493533,916743,214.52,30339086680,217.99,1572615000364,30.08,217.66,838446,New York Stock Exchange,AVB,916743,222.87,167.01,0.28197
327,1923839,close,0.41,0.00611,67.53,1572638400610,Cerner Corp.,67.53,1572638400396,0,0,67.53,1572644474523,67.98,,,,,,,,,,False,1572638400396,67.53,Close,"November 1, 2019",1572638400610,1968942,67.26,21210970410,67.39,1572615000723,43.03,67.12,2056505,NASDAQ,CERN,1968942,76.47,48.78,0.308019
328,979722,close,3.91,0.05556,74.28,1572638520513,Booz Allen Hamilton Holding Corp.,74.28,1572639000009,0,0,74.28,1572647400009,74.96,,,,,,,,,,False,1572638399996,74.28,Close,"November 1, 2019",1572638520513,1685926,72.213,10415393040,72.37,1572615000363,23.14,70.37,1549134,New York Stock Exchange,BAH,1685926,78.01,43.24,0.73116
329,1336610,close,0.38,0.0058,65.9,1572638650916,Brown-Forman Corp.,65.9,1572639000005,0,0,65.9,1572647400004,66.02,,,,,,,,,,False,1572638398936,65.9,Close,"November 1, 2019",1572638650916,779039,65.49,31469820100,65.65,1572615316298,38.39,65.52,1857233,New York Stock Exchange,BF.B,779039,66.02,44.57,0.43620000000000003
330,1727185,close,-0.02,-0.00038,52.7,1572638659618,Molson Coors Brewing Co.,52.7,1572639000007,0,0,52.7,1572647400002,53.33,,,,,,,,,,False,1572638399330,52.7,Close,"November 1, 2019",1572638659618,1448503,52.58,11399537000,52.79,1572615000499,74.01,52.72,1963770,New York Stock Exchange,TAP,1448503,67.24,49.92,-0.07727600000000001
331,414963,close,-0.23,-0.00229,100.16,1572638529416,Scotts Miracle-Gro Co.,100.16,1572639000001,0,0,100.16,1572647400007,101.44,,,,,,,,,,False,1572638399706,100.16,Close,"November 1, 2019",1572638529416,851551,99.52,5558579520,100.54,1572615000476,15.04,100.39,562596,New York Stock Exchange,SMG,851551,114.62,57.96,0.602324
332,412761,close,4.23,0.04329,101.94,1572638400778,"PRA Health Sciences, Inc.",101.94,1572638400778,0,0,101.94,1572645924183,102.225,,,,,,,,,,False,1572638400778,101.94,Close,"November 1, 2019",1572638400778,614750,97.71,6446787540,98.39,1572615000787,27.63,97.71,1182380,NASDAQ,PRAH,614750,121.98,82.12,0.176586
333,323312,close,0.51,0.00661,77.64,1572638520335,The Toro Co.,77.64,1572639000008,0,0,77.64,1572647400010,78.125,,,,,,,,,,False,1572638399208,77.64,Close,"November 1, 2019",1572638520335,377384,76.88,8276579280,77.42,1572615000450,30.11,77.13,458516,New York Stock Exchange,TTC,377384,78.12,52.97,0.411605
334,1508926,close,-0.6,-0.01092,54.34,1572638455077,HollyFrontier Corp.,54.34,1572639000002,0,0,54.34,1572647400009,56.21,,,,,,,,,,False,1572638455075,54.34,Close,"November 1, 2019",1572638455077,2558885,54.15,8943168520,55.15,1572615000495,10.74,54.94,2772111,New York Stock Exchange,HFC,2558885,69.5,37.73,0.048339
